ID;ASESOR;CDUSUARIO;PERFIL;GÉNERO;TIPO DE FAMILIA;FECHA DE NACIMIENTO;EDAD;MOMENTO DE VIDA;NUMERO DE DEPENDIENTES;ESTADO;Valor deuda;Tiene o no tiene deudas;Rango deuda;Cotizacion;CIERRE;FECOTIZACION;AYV;INGRESOS_EMPLEADOS;INGRESOS_INDEPENDIENTE;TOTAL_INGRESOS;GRUPO VALOR;Empleados o Indenpendientes;FUMA;ALCOHOL;ACTIVIDAD_FISICA;TIEMPO_ACTIVIDAD;Cat_Act_Física;USA_MOTO;USA_AUTOMOVIL;USA_BICICLETA;USATRANS_PUBLICO;Movilidad;ALIMENTACION;ESTRES;PESO;ESTATURA;Cine;Cultura;Deporte;Lectura;Mascotas;Musica;Otros;Restaurantes;Tecnologia;Viajes;Total_general
35921;14032;14032;Asesor;F;Pareja sin hijos;30998;33,70136986;Adulto Joven 1;1;COTIZACION;2000000;;Entre 2 y 5 SMLVM;1;0;12/05/2017;S;5900000;0;5900000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35922;18836;MARISAGD;Auxiliar;M;Nuclear;30223,95833;35,82203196;Adulto Joven 2;1;COTIZACION;3500000;;Entre 2 y 5 SMLVM;1;0;12/05/2017;S;10500000;0;10500000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;SI;NO;SI;NO;NO;NO;NO;NO;NO;SI;3
35923;29855;29855;Asesor;M;Nuclear;28986;39,21369863;Adulto Joven 2;0;SOLICITUD;1000000;;Entre 1 y 2 SMLVM;1;1;12/05/2017;S;0;3000000;3000000;MEDIO;Independiente;NO;2;NO;0;0;N;N;N;S;14;Normal;1;74;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35924;5967;5967;Asesor;F;Nuclear;33735,04167;26,20262557;Adulto Joven 1;1;COTIZACION;300000;;< 1 SMLVM;1;0;12/05/2017;S;0;2100000;2100000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35925;16609;16609;Asesor;M;Nuclear;27313,95833;43,7946347;Adulto Joven 2;0;COTIZACION;1500000;;Entre 1 y 2 SMLVM;1;0;12/05/2017;S;0;3000000;3000000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35926;30221;30221;Asesor;F;Solo;33290,79167;27,41974886;Adulto Joven 1;0;SOLICITUD;0;No;No tiene;1;1;12/05/2017;S;3000000;500000;3500000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;SI;NO;SI;NO;NO;NO;NO;SI;3
35927;44897;44897;Asesor;F;Monoparental;30611,95833;34,75901827;Adulto Joven 1;1;SOLICITUD;0;No;No tiene;1;1;12/05/2017;S;1200000;0;1200000;BAJO;Empleado;NO;0;NO;0;0;S;N;N;N;6;Mala;0;86;170;SI;SI;SI;NO;NO;NO;NO;NO;NO;NO;3
35928;5764;5764;Asesor;F;Solo;30403,95833;35,32888128;Adulto Joven 2;0;COTIZACION;4000000;;> 5 SMLVM;1;0;12/05/2017;S;0;7000000;7000000;ALTO;Independiente;NO;0;NO;0;0;N;S;N;N;2;Saludable;0;65;178;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;2
35929;13224;13224;Asesor;M;Pareja sin hijos;19652;64,78630137;Adulto;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;1200000;1200000;BAJO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;1
35930;19523;19523;Asesor;M;Solo;34272;24,73150685;Joven;0;COTIZACION;500000;;< 1 SMLVM;1;0;12/05/2017;S;0;2000000;2000000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35931;1289;JUANJIGA;Auxiliar;F;Nuclear;30470,95833;35,14531964;Adulto Joven 2;0;COTIZACION;1200000;;Entre 1 y 2 SMLVM;1;0;12/05/2017;S;2500000;0;2500000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35932;36341;36341;Asesor;M;Nuclear;23561,95833;54,07408676;Adulto;0;SOLICITUD;0;No;No tiene;1;1;12/05/2017;S;0;2400000;2400000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;SI;NO;NO;NO;NO;NO;NO;SI;NO;SI;3
35933;32641;32641;Asesor;M;Solo;33576;26,63835616;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;750000;0;750000;BAJO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35934;10121;10121;Asesor;M;Nuclear;23868,95833;53,23299087;Adulto;2;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;7000000;1300000;8300000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35935;80660;80660;Asesor;F;Solo;32607;29,29315069;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;2000000;0;2000000;MEDIO;Empleado;NO;0;SI;2;1;S;N;N;S;13;Normal;1;67;162;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35936;13562;KELLANQU;Auxiliar;F;Solo;33308,95833;27,36997717;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;800000;800000;BAJO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35937;36341;36341;Asesor;F;Nuclear;25258,95833;49,42477169;Adulto;0;SOLICITUD;0;No;No tiene;1;1;12/05/2017;S;2500000;0;2500000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35938;29805;29805;Asesor;F;Solo;33956;25,59726027;Joven;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;0;0;NA;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35939;10262;10262;Asesor;M;Pareja sin hijos;32360;29,96986301;Adulto Joven 1;NA;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;3000000;3000000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35940;13037;PAULHEDI;Auxiliar;F;Pareja sin hijos;29991,95833;36,4576484;Adulto Joven 2;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;3000000;0;3000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;NO;NO;NO;NO;NO;SI;NO;SI;2
35941;19427;19427;Asesor;M;Solo;33726;26,22739726;Adulto Joven 1;0;SOLICITUD;0;No;No tiene;1;1;12/05/2017;S;0;0;0;NA;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;SI;NO;NO;NO;NO;SI;NO;SI;3
35942;45340;45340;Asesor;F;Pareja sin hijos;29776;37,04931507;Adulto Joven 2;NA;SOLICITUD;0;No;No tiene;1;1;12/05/2017;S;0;0;0;NA;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35943;33632;33632;Asesor;M;Solo;29329,95833;38,27134703;Adulto Joven 2;1;COTIZACION;3700000;;Entre 2 y 5 SMLVM;1;0;12/05/2017;S;20000000;0;20000000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;NO;SI;NO;NO;NO;NO;NO;SI;2
35944;42880;42880;Asesor;M;Solo;34309;24,63013699;Joven;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;1000000;0;1000000;BAJO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35945;14446;14446;Asesor;M;Nuclear;31240,95833;33,03573059;Adulto Joven 1;0;COTIZACION;6000000;;> 5 SMLVM;1;0;12/05/2017;S;0;11000000;11000000;ALTO;Independiente;NO;0;SI;2;1;N;S;N;N;2;Muy Saludable;0;56;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35946;41684;41684;Asesor;M;Solo;31281;32,9260274;Adulto Joven 1;0;SOLICITUD;1000000;;Entre 1 y 2 SMLVM;1;1;12/05/2017;S;3000000;2000000;5000000;ALTO;Empleado;NA;NA;NO;0;0;N;N;N;N;NA;NA;0;60;160;NO;NO;SI;NO;SI;NO;NO;NO;NO;SI;3
35947;43402;43402;Asesor;M;Pareja sin hijos;31069;33,50684932;Adulto Joven 1;0;COTIZACION;3500000;;Entre 2 y 5 SMLVM;1;0;12/05/2017;S;5500000;3000000;8500000;ALTO;Empleado;NO;0;NO;0;0;N;S;N;N;2;Normal;1;70;167;NO;NO;SI;NO;NO;NO;NO;SI;NO;SI;3
35948;1111;MARITONN;Auxiliar;F;Nuclear;26163;46,94794521;Adulto;0;COTIZACION;2000000;;Entre 2 y 5 SMLVM;1;0;12/05/2017;S;3000000;3000000;6000000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35949;80531;80531;Asesor;M;Solo;33040,95833;28,10422374;Adulto Joven 1;0;COTIZACION;800000;;Entre 1 y 2 SMLVM;1;0;12/05/2017;S;4200000;0;4200000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35950;29928;29928;Asesor;F;Nuclear;30441,95833;35,22477169;Adulto Joven 2;1;COTIZACION;1000000;;Entre 1 y 2 SMLVM;1;0;12/05/2017;S;3000000;0;3000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;SI;SI;NO;NO;NO;NO;NO;SI;3
35951;3947;JENNMUTO;Auxiliar;M;Monoparental;29185,95833;38,66586758;Adulto Joven 2;4;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;15000000;15000000;ALTO;Independiente;NO;0;SI;4;3;N;S;N;N;2;Saludable;2;78;175;NO;NO;NO;NO;NO;NO;NO;SI;SI;SI;3
35952;80531;80531;Asesor;F;Pareja sin hijos;29440;37,96986301;Adulto Joven 2;NA;COTIZACION;292000;;< 1 SMLVM;1;0;12/05/2017;S;1200000;0;1200000;BAJO;Empleado;NO;1;SI;3;2;N;S;N;N;2;Saludable;0;76;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35953;80531;80531;Asesor;M;Solo;33040,95833;28,10422374;Adulto Joven 1;0;COTIZACION;800000;;Entre 1 y 2 SMLVM;1;0;12/05/2017;S;4200000;0;4200000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35954;11779;JEERMOVA;Auxiliar;F;Nuclear;30945,95833;33,84394977;Adulto Joven 1;2;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;900000;900000;BAJO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35955;20671;DARLSIRO;Auxiliar;M;Solo;30662,95833;34,61929224;Adulto Joven 1;0;COTIZACION;2000000;;Entre 2 y 5 SMLVM;1;0;12/05/2017;S;5000000;0;5000000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35956;29903;29903;Asesor;F;Pareja sin hijos;30871;34,04931507;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;2000000;0;2000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35957;11928;WILLLORE;Auxiliar;M;Nuclear;29524,95833;37,73710046;Adulto Joven 2;3;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;5700000;0;5700000;ALTO;Empleado;NA;NA;NO;NA;NA;N;N;N;N;NA;NA;0;70;184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35958;34294;34294;Asesor;M;Pareja sin hijos;32188;30,44109589;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;3500000;0;3500000;MEDIO;Empleado;NO;2;NO;0;0;N;N;N;N;NA;Normal;0;58;160;NO;NO;SI;NO;NO;NO;NO;SI;NO;SI;3
35959;17332;17332;Asesor;F;Nuclear;30965;33,79178082;Adulto Joven 1;0;SOLICITUD;500000;;< 1 SMLVM;1;1;12/05/2017;S;3000000;0;3000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35960;18291;18291;Asesor;M;Solo;29492,95833;37,82477169;Adulto Joven 2;2;SOLICITUD;0;No;No tiene;1;1;12/05/2017;S;800000;0;800000;BAJO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35961;10870;10870;Asesor;F;Nuclear;29473;37,87945206;Adulto Joven 2;3;SOLICITUD;350000;;< 1 SMLVM;1;1;12/05/2017;S;1600000;4800000;6400000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35962;41891;41891;Asesor;M;Nuclear;24203;52,31780822;Adulto;2;SOLICITUD;0;No;No tiene;1;1;12/05/2017;S;0;2000000;2000000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35963;19107;19107;Asesor;M;Nuclear;22897,95833;55,89326484;Adulto;0;SOLICITUD;0;No;No tiene;1;1;12/05/2017;S;0;5500000;5500000;ALTO;Independiente;NO;1;SI;4;3;N;S;N;N;2;Normal;1;57;167;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35964;29761;29761;Asesor;F;Monoparental;28096,95833;41,64942922;Adulto Joven 2;0;SOLICITUD;0;No;No tiene;1;1;12/05/2017;S;737717;0;737717;BAJO;Empleado;NO;1;SI;3;2;S;N;N;N;6;Saludable;1;69;169;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35965;14627;14627;Asesor;M;Pareja sin hijos;29679,95833;37,31244292;Adulto Joven 2;0;SOLICITUD;500000;;< 1 SMLVM;1;1;12/05/2017;S;0;2500000;2500000;MEDIO;Independiente;NO;0;SI;4;3;N;S;N;N;2;Saludable;1;51;158;NO;NO;SI;NO;NO;SI;NO;NO;NO;SI;3
35966;1111;MARIGALO;Auxiliar;F;Nuclear;29112,95833;38,86586758;Adulto Joven 2;1;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;10000000;0;10000000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35967;4653;JUANJIGA;Auxiliar;M;Nuclear;26839,95833;45,09326484;Adulto;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;0;0;NA;Independiente;NA;NA;NO;NA;NA;N;N;N;N;NA;NA;0;68;173;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35968;41898;41898;Asesor;F;Solo;32930;28,40821918;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;3000000;3000000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35969;33827;SARIRAPI;Auxiliar;F;Pareja sin hijos;33066,95833;28,03299087;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;10000000;0;10000000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35970;12991;12991;Asesor;M;Nuclear;32145;30,55890411;Adulto Joven 1;2;COTIZACION;2000000;;Entre 2 y 5 SMLVM;1;0;12/05/2017;S;0;6000000;6000000;ALTO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35971;29364;29364;Asesor;F;Nuclear;26451;46,15890411;Adulto;2;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;0;0;NA;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35972;41891;41891;Asesor;F;Monoparental;26831;45,11780822;Adulto;1;COTIZACION;100000;;< 1 SMLVM;1;0;12/05/2017;S;750000;0;750000;BAJO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35973;29020;29020;Asesor;M;Monoparental;32263,95833;30,23299087;Adulto Joven 1;3;COTIZACION;700000;;< 1 SMLVM;1;0;12/05/2017;S;2500000;0;2500000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35974;42369;42369;Asesor;M;Pareja sin hijos;32176;30,4739726;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;734000;734000;BAJO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;1
35975;4653;JUANJIGA;Auxiliar;F;Nuclear;29299;38,35616438;Adulto Joven 2;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;4000000;0;4000000;MEDIO;Empleado;NO;0;SI;3;2;N;S;N;N;2;Saludable;2;54;158;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35976;18792;PAULHEDI;Auxiliar;M;Nuclear;27790,95833;42,48778539;Adulto Joven 2;4;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;20000000;20000000;ALTO;Independiente;SI;1;NO;0;0;N;N;N;S;14;Normal;0;90;177;NO;NO;NO;NO;NO;NO;NO;SI;NO;SI;2
35977;14443;14443;Asesor;F;Monoparental;29337;38,2520548;Adulto Joven 2;0;SOLICITUD;580000;;< 1 SMLVM;1;1;12/05/2017;S;2600000;0;2600000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35978;41821;41821;Asesor;M;Monoparental;28804;39,71232877;Adulto Joven 2;1;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;3300000;0;3300000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;SI;SI;NO;NO;NO;NO;NO;NO;SI;3
35979;29364;29364;Asesor;M;Solo;32945;28,36712329;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;0;0;NA;Independiente;NO;0;SI;2,5;2;N;S;N;N;2;Saludable;1;86;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35980;10799;10799;Asesor;M;Pareja sin hijos;32028;30,87945206;Adulto Joven 1;NA;SOLICITUD;0;No;No tiene;1;1;12/05/2017;S;4000000;0;4000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35981;19400;19400;Asesor;M;Pareja sin hijos;21187;60,58082192;Adulto;NA;SOLICITUD;2500000;;Entre 2 y 5 SMLVM;1;1;12/05/2017;S;6800000;0;6800000;ALTO;Empleado;NA;NA;SI;1,5;1;N;N;N;N;NA;Saludable;0;70;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35982;80683;WILLLORE;Auxiliar;M;Nuclear;31318,95833;32,82203196;Adulto Joven 1;1;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;6000000;6000000;ALTO;Independiente;NO;0;SI;4;3;S;N;N;N;6;Saludable;2;76;171;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35983;62543;62543;Asesor;M;Solo;32615;29,27123288;Adulto Joven 1;0;COTIZACION;500000;;< 1 SMLVM;1;0;12/05/2017;S;2500000;0;2500000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;SI;NO;SI;NO;NO;NO;NO;SI;3
35984;13205;13205;Asesor;F;Monoparental;24093,95833;52,61655251;Adulto;2;COTIZACION;7000000;;> 5 SMLVM;1;0;12/05/2017;S;10000000;0;10000000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;1
35985;42670;42670;Asesor;M;Pareja sin hijos;30993,95833;33,71244292;Adulto Joven 1;1;SOLICITUD;2500000;;Entre 2 y 5 SMLVM;1;1;12/05/2017;S;0;5000000;5000000;ALTO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35986;62519;62519;Asesor;M;Nuclear;23564;54,06849315;Adulto;3;COTIZACION;3000000;;Entre 2 y 5 SMLVM;1;0;12/05/2017;S;6800000;800000;7600000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35987;10602;LEYDSIAC;Auxiliar;F;Pareja sin hijos;31494,95833;32,33984018;Adulto Joven 1;0;COTIZACION;460000;;< 1 SMLVM;1;0;12/05/2017;S;7000000;0;7000000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35988;558;558;Asesor;M;Nuclear;34155;25,0520548;Joven;1;COTIZACION;200000;;< 1 SMLVM;1;0;12/05/2017;S;1500000;0;1500000;BAJO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35989;62526;62526;Asesor;M;Pareja sin hijos;29053;39,03013699;Adulto Joven 2;1;COTIZACION;1500000;;Entre 1 y 2 SMLVM;1;0;12/05/2017;S;6500000;0;6500000;ALTO;Empleado;NA;NA;NO;NA;NA;N;N;N;N;NA;NA;2;65;165;NO;NO;SI;SI;NO;NO;NO;NO;NO;SI;3
35990;14443;14443;Asesor;M;Nuclear;31872;31,30684932;Adulto Joven 1;0;SOLICITUD;0;No;No tiene;1;1;12/05/2017;S;1800000;0;1800000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35991;42293;42293;Asesor;F;Monoparental;29005;39,16164384;Adulto Joven 2;1;SOLICITUD;0;No;No tiene;1;1;12/05/2017;S;0;3500000;3500000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35992;13966;13966;Asesor;M;Nuclear;24830;50,6;Adulto;2;COTIZACION;8000000;;> 5 SMLVM;1;0;12/05/2017;S;20000000;30000000;50000000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35993;1923;1923;Asesor;F;Monoparental;29604;37,52054795;Adulto Joven 2;2;COTIZACION;2000000;;Entre 2 y 5 SMLVM;1;0;12/05/2017;S;4000000;1200000;5200000;ALTO;Empleado;NO;0;SI;NA;NA;N;S;N;N;2;Saludable;0;85;180;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35994;42255;42255;Asesor;F;Pareja sin hijos;30398;35,34520548;Adulto Joven 2;0;SOLICITUD;400000;;< 1 SMLVM;1;1;12/05/2017;S;0;2000000;2000000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;1
35995;21478;GLADALAR;Auxiliar;M;Nuclear;24236;52,22739726;Adulto;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;0;0;NA;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;SI;NO;NO;NO;NO;SI;NO;SI;3
35996;45064;45064;Asesor;F;Nuclear;27175;44,17534247;Adulto Joven 2;3;COTIZACION;1000000;;Entre 1 y 2 SMLVM;1;0;12/05/2017;S;0;1500000;1500000;BAJO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35997;19748;WILLLORE;Auxiliar;F;Nuclear;29399,95833;38,07956621;Adulto Joven 2;1;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;1300000;0;1300000;BAJO;Empleado;NO;0;NO;0;0;N;N;N;S;14;Normal;1;58;150;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;1
35998;30437;30437;Asesor;M;Nuclear;24830;50,6;Adulto;2;COTIZACION;8000000;;> 5 SMLVM;1;0;12/05/2017;S;20000000;20000000;40000000;ALTO;Empleado;NO;0;SI;2;1;N;N;N;S;14;Saludable;1;40;156;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;1
35999;19427;19427;Asesor;M;Nuclear;24677;51,01917808;Adulto;0;COTIZACION;8000000;;> 5 SMLVM;1;0;12/05/2017;S;20000000;30000000;50000000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;1
36000;44897;44897;Asesor;M;Nuclear;23975;52,94246575;Adulto;5;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;1170000;0;1170000;BAJO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
36001;43402;43402;Asesor;F;Nuclear;28983;39,22191781;Adulto Joven 2;0;COTIZACION;700000;;< 1 SMLVM;1;0;12/05/2017;S;3500000;1000000;4500000;ALTO;Empleado;NO;0;SI;2;1;N;S;N;N;2;Normal;0;58;163;SI;NO;SI;SI;NO;NO;NO;NO;NO;SI;4
