Fecha_Nacimiento;Edad_Cliente;Nombre_Agente;POLIZA_AUTOS;POLIZA_SOAT;POLIZA_VIDAINDIVIDUAL;POLIZA_SALUD;POLIZA_HOGAR;POLIZA_VIDAGRUPO;POLIZA_MASVIDA;POLIZA_ACCIDENTESPERSONALES;POLIZA_CUMPLIMIENTO;POLIZA_INCENDIO;POLIZA_JUVENIL;POLIZA_EXEQUIAL
20/08/1991;27;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
5/09/1964;54;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
1/10/1980;38;GRUPO G CONSULT ORES EN SEGUROS;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
10/09/1979;39;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
16/05/1981;37;RINCON TORRES  OFELIA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
16/08/1985;33;AGENCIA DE SEGUROS ANGOPI LIMITADA;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
22/05/2014;4;LOGREIRA .  EDITH CONSTANZA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
28/04/1976;42;DEOSSA CORREA  IVAN DARIO;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
21/01/2020;-1;SANTIAGO VELEZ & ASOCIADOS. CORREDORES DE SEGUROS S.A;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
24/08/1962;56;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
24/11/1963;55;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
17/08/1981;37;Sin Información;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
10/11/1945;73;SEGUROS CENTRALIZADOS, S.A.;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
7/09/1959;59;EPS Y MEDICINA PREPAGADA SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
16/04/2000;18;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
12/01/2012;7;RUEDA MORENO  GLORIA REGINA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
19/05/1994;24;RUIZ APONTE  BLANCA MARINA;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO
26/11/1970;48;Sin Información;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
20/07/1993;25;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
20/10/1943;75;POLISEGUROS ASESORES EN SEGUROS LTDA;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO
24/04/1986;32;DELIMA MARSH S.A. LOS CORREDORES DE SEGUROS;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
30/07/1960;58;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
5/01/1979;40;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
2/12/1960;58;BANCO FALABELLA S A;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
18/11/1987;31;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
14/11/1989;29;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
11/01/1971;48;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
30/05/1982;36;Sin Información;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO
17/03/1979;39;CONSULTORES DE SEGUROS SAILORS LTDA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
28/09/1974;44;Sin Información;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
18/12/1978;40;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
23/03/1969;49;Sin Información;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
1/08/1992;26;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
16/07/1959;59;QUINTERO ASTUDILLO  NELSON;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
1/01/1990;29;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
22/09/1952;66;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
29/06/1992;26;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
20/05/1989;29;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
22/07/1968;50;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
13/11/1979;39;MARIO AVALO LOPEZ ASESORES EN SEGUROS Y CIA LTDA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
11/03/1980;38;NEIRA GONZALEZ  JUAN CARLOS;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO
7/07/1995;23;GUTIERREZ GAVIRIA  LILIANA MARIA;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
23/06/1967;51;DELIMA MARSH S.A. LOS CORREDORES DE SEGUROS;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;CARIBE MOTOR DE MEDELLIN S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
9/11/1994;24;JAGUAR AGENCIA DE SEGUROS LTDA;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
6/06/1977;41;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;CONTACTO DIRECTO ASESORES EN SEGUROS LTDA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
30/08/1966;52;RESTREPO HENAO S.A. CORREDORES DE SEGUROS;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
22/09/1982;36;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
25/11/1983;35;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
5/08/1992;26;VILORIA FONTANILLA  ERNESTO JOSE;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
9/12/1970;48;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/10/1929;89;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO
20/08/1975;43;BARROS NARANJO  VICTOR JAVIER;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
5/09/1963;55;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
10/05/1984;34;RESTREPO HENAO S.A. CORREDORES DE SEGUROS;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
23/12/1976;42;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
3/05/1963;55;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
27/06/1979;39;Sin Información;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
29/09/1970;48;YEPES RESTREPO  ESTEBAN;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
12/09/1971;47;BANCO FALABELLA S A;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
19/05/1968;50;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/11/1978;40;FRANCO SALAS  JULIAN ANDRES;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
18/01/2018;1;HERRERA ROMERO  BIBIANA ISABEL;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
13/07/1987;31;COLOMBIANA DE COMERCIO S A;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
12/05/1972;46;GIRALDO RESTREPO  ISABEL CRISTINA;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO
21/09/1992;26;VISION SEGURA Y CIA LTDA.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
12/05/1953;65;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
17/03/1978;40;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;L.R.  DUCRUET E HIJOS, S.A.;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
27/08/1971;47;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;GOMEZ ZULUAGA  LUIS ALBERTO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
15/01/1965;54;Sin Información;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;SI;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
26/08/1975;43;D6 SEGUROS LIMITADA;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;ALVAREZ DE CALLEJAS  GLORIA LILIA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
15/08/1958;60;JARAMILLO PARRA  MARIA CLEMENCIA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
26/01/1962;56;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
11/06/1986;32;ACOSTA GUETO  CARLOS ENRIQUE;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
6/03/1993;25;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
5/06/1985;33;ABRIL RIESGOS Y SEGUROS LIMIT;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
8/12/1972;46;URIBE SALAZAR  PABLO;SI;SI;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO
31/08/1985;33;BANCO FALABELLA S A;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
8/08/1976;42;GUZMAN DURANGO  ALVARO LUIS;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
10/07/1954;64;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;SI;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;INSURANCE SOLUTIONS,S.A;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
21/01/2020;-1;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
26/12/1978;40;FLOREZ RINCON  LUZ MARINA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
15/10/1998;20;GRUPO COOGRANADA ASESORESEN SEGUROS LTDA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
29/03/1990;28;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
15/10/1993;25;CARVAJAL VALENCIA  BLANCA DORIS;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO
6/09/1964;54;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
4/08/1969;49;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
12/05/1983;35;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
9/08/2001;17;SEKURITAS S A;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
1/09/1981;37;NAVARRO ALVAREZ  SAMUEL;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
5/09/1970;48;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO
21/06/1962;56;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
26/07/1984;34;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
12/11/1993;25;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
1/01/1990;29;Sin Información;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO
17/09/1980;38;Sin Información;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO
29/01/1982;36;MARCHA SEGUROS, S.A.;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
6/07/1979;39;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
20/08/1972;46;DELIMA MARSH S.A. LOS CORREDORES DE SEGUROS;SI;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
3/10/1977;41;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
7/12/1970;48;OPCISEGUROS Y CIA LTDA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;ARTHUR J GALLAGHER CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO
8/09/1981;37;GARCIA GIRALDO  JUAN PABLO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
1/01/1985;34;AGENTE4999        ;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;VIVESEGURO LTDA. AGENCIA DE SEGUROS;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;JARAMILLO AGUILAR  VICTOR DE JESUS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
24/12/1991;27;NOVOA ARGUELLO  MAURICIO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;SI;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
15/03/1983;35;MONTOYA OSORIO  CATALINA MARIA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;TORRES AVILA  WILLIAM;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
21/01/2020;-1;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
24/03/1978;40;DIAZ PELAEZ  SANDRA HELENA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
8/10/1944;74;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
7/11/1963;55;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
22/09/1960;58;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/03/1968;50;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
2/01/1955;64;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
18/12/1968;50;Sin Información;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
23/06/2013;5;A&S ASESORES DE SEGUROS LTDA;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO
3/08/1985;33;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;SI
9/01/1972;47;SEPULVEDA DE GARCES  MARY;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
7/01/1956;63;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
13/11/1997;21;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
26/11/1945;73;CUELLAR STEINMANN  RODOLFO ENRIQUE;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
2/11/1959;59;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
8/09/1973;45;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO
28/07/1979;39;AGENTE4999        ;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
14/01/1967;52;ARREDONDO LOPEZ  DIANA MARIA;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
9/06/1958;60;DELIMA MARSH S.A. LOS CORREDORES DE SEGUROS;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO
24/12/1957;61;AGENCIA PROFESIONAL DE SEGUROS MILENIO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
11/09/1973;45;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
19/01/1979;40;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
14/06/1996;22;PACHECO ROJAS  YUCY CATALINA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
6/09/1988;30;VALENCIA VALENCIA  JUAN PABLO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
8/09/1969;49;DAVID COHEN Y CIA LTDA;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
13/07/1996;22;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
9/02/1977;41;ASINSEG LTDA ASESORES INTEGRALES DE SEGUROS;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
5/01/1974;45;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
26/01/1987;31;AKUO AGENCIA DE SEGUROS LIMITADA;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
15/08/1989;29;DELIMA MARSH S.A. LOS CORREDORES DE SEGUROS;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
21/01/2020;-1;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
1/01/1980;39;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI
23/07/1969;49;PIEDAD BOTERO Y CIA LIMITADA;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO
10/07/1989;29;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
1/10/1993;25;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
31/12/1968;50;PEÑA GALLEGO  ANGELA MARIA;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
21/08/1969;49;AON RISK SERVICES COLOMBIA S.A.;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;SU MAXIMA ASESORIA EN SEGUROS LTDA;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO
8/06/1987;31;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
24/01/1990;28;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
12/03/1967;51;AGENCIAS  MADRID, S.A.;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
2/06/1968;50;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
30/01/1986;32;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
14/10/2003;15;MONCADA ESCORCIA  ANGELA MARIA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
31/05/1986;32;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
14/04/1985;33;Sin Información;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO
13/04/1956;62;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
30/09/1957;61;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
9/03/1980;38;GOMEZ MONTES Y CIA LTDA ASESORES DE SEGUROS;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
22/11/1974;44;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
11/06/1971;47;ITAU CORREDOR DE SEGUROS COLOMBIA S.A;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
3/08/1963;55;ESLAVA GARCES  MARIO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
14/03/1983;35;BANCO FALABELLA S A;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
10/05/1983;35;DELIMA MARSH S.A. LOS CORREDORES DE SEGUROS;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
21/12/1984;34;ITAU CORREDOR DE SEGUROS COLOMBIA S.A;SI;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
8/12/1991;27;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
10/12/1990;28;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;TORRES SIABATTO  JUAN JOSE;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
17/05/1995;23;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
18/04/1958;60;J. HUMBERTO GOMEZ Y CIA. LTDA. ASESORES EN SEGUROS;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;ORFEO ASESORES DE SEGUROS CIA.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
23/10/1990;28;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
17/01/1990;29;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO
21/01/2020;-1;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
22/05/1950;68;RESTREPO HENAO S.A. CORREDORES DE SEGUROS;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
