;sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
303;femenino;comercio;tienda;aranjuez;2;4.0;20/03/2019;7800000;microempresarial
304;femenino;industria;marroquineria;granada;3;16.0;26/09/2017;7000000;microempresarial
305;femenino;comercio;comidas rapidas;cabecera san cristobal;1;13.0;7/06/2019;4850000;microempresarial
306;masculino;comercio;variedades;carpinelo;1;1.0;14/08/2018;5000000;microempresarial
307;femenino;comercio;comidas rapidas;la libertad;2;8.0;22/05/2018;7812000;microempresarial
308;femenino;comercio;tienda;campo valdes no. 1;3;4.0;7/06/2019;8000000;microempresarial
309;femenino;comercio;miscelanea;santander;2;6.0;9/08/2016;6800000;microempresarial
310;femenino;comercio;papeleria;loreto;3;9.0;18/05/2018;$ 7,800,000.00;microempresarial
311;masculino;servicio;recreativo-educativo;santa rosa de lima;2;13.0;12/12/2017;6000000;microempresarial
312;femenino;servicio;peluqueria;aranjuez;1;4.0;6/06/2018;3000000;microempresarial
313;femenino;comercio;almacen de ropa en ;villa del socorro;2;2.0;2017/08/24;7300000;microempresarial
314;masculino;servicio;mantenimiento en ;robledo;3;7.0;25/01/2017;7377000;microempresarial
315;femenino;comercio;almacen de ropa en ;granizal;2;1.0;2017/07/13;7000000;microempresarial
316;FEMENINO;comercio;tienda;cabecera san antonio ;3;80.0;2/11/2016;6000000;microempresarial
317;FEMENINO;industria;fabrica de ;popular;2;1.0;17/05/2018;4000000;microempresarial
318;masculino;servicio;papeleria;el salado;1;13.0;27/06/2018;$ 7,800,000.00;microempresarial
319;masculino;comercio;comidas rapidas;robledo;1;7.0;11/07/2017;5000000;microempresarial
320;masculino;comercio;cafeteria;aranjuez;3;4.0;2/02/2018;6000000;microempresarial
321;femenino;comercio;tienda;enciso;2;8.0;4/12/2017;4400000;microempresarial
322;femenino;industria;fabrica de ;sucre;3;8.0;2018/07/12;5000000;microempresarial
323;femenino;servicio;almacen de ropa en ;picachito;2;6.0;18/07/2017;7000000;microempresarial
324;femenino;industria;fabrica de ;belen;3;16.0;3/09/2018;5500000;microempresarial
325;masculino;servicio;variedades;lopez de mesa;3;7.0;16/12/2016;4000000;microempresarial
326;femenino;industria;fabrica de ;castilla;3;5.0;25/01/2017;7000000;microempresarial
327;femenino;comercio;tienda;el salvador;3;9.0;5/08/2016;2000000;microempresarial
328;femenino;servicio;restaurante;belencito;2;13.0;2016/10/07;6890000;microempresarial
329;femenino;comercio;tienda;manrique oriental;2;3.0;14/10/2016;6890000;microempresarial
330;femenino;comercio;papeleria;san javier no.1;3;13.0;24/05/2018;7000000;microempresarial
331;femenino;comercio;drogueria;palermo;2;4.0;16/05/2016;15000000;empresarial ed. 
332;masculino;industria;fabrica de ;doce de octubre no.1;1;;30/11/2018;6000000;microempresarial
333;masculino;comercio;restaurante;boston;3;10.0;20/04/2017;3000000;microempresarial
334;femenino;comercio;tienda;cabecera san cristobal;2;60.0;2/05/2017;7000000;microempresarial
335;masculino;servicio;mantenimiento en ;santa elena central;2;90.0;1/02/2017;7300000;microempresarial
336;femenino;industria;fabrica de ;manrique oriental;2;3.0;8/08/2018;7800000;microempresarial
337;femenino;servicio;fabrica de ;robledo;2;7.0;13/03/2019;5000000;microempresarial
338;femenino;comercio;venta de calzado;robledo;2;7.0;1/06/2016;3000000;microempresarial
339;masculino;comercio;distribuidora de ;villa del socorro;2;2.0;17/12/2018;1500000;microempresarial
340;femenino;comercio;mantenimiento en ;enciso;2;8.0;27/08/2018;3500000;microempresarial
341;femenino;industria;fabrica de ;manrique central no. 1;2;4.0;18/10/2018;7000000;microempresarial
342;femenino;comercio;comidas rapidas;santander;2;6.0;30/10/2018;7800000;microempresarial
343;femenino;comercio;variedades;belen;2;16.0;7/04/2016;5000000;microempresarial
344;femenino;servicio;peluqueria;robledo;1;7.0;2018/06/22;5000000;microempresarial
345;masculino;industria;variedades;cabecera san antonio ;3;80.0;13/02/2018;3000000;microempresarial
346;femenino;;almacen de ropa en ;robledo;2;7.0;25/07/2018;3000000;microempresarial
347;femenino;comercio;distribuidora de ;barrio caicedo;1;9.0;18/12/2018;2500000;microempresarial
348;femenino;servicio;tienda;playon de los ;2;2.0;18/08/2017;7000000;microempresarial
349;femenino;servicio;PELUQUERIA;belen;2;16.0;12/07/2017;7000000;microempresarial
350;femenino;servicio;peluqueria;moravia;1;4.0;20/09/2018;3000000;microempresarial
351;masculino;industria;fabrica de ;sucre;2;8.0;5/04/2016;$ 6,800,000.00;microempresarial
352;femenino;COMERCIO;restaurante;castilla;3;5.0;7/03/2019;8200000;microempresarial
353;femenino;servicio;cafe e internet;enciso;1;8.0;9/08/2018;7800000;microempresarial
354;masculino;industria;fabrica de ;13 de noviembre;1;8.0;30/01/2018;6000000;MICROEMPRESARIAL
355;femenino;comercio;variedades;popular;1;1.0;26/03/2019;7000000;microempresarial
356;femenino;comercio;variedades;robledo;2;7.0;15/06/2018;2000000;microempresarial
357;masculino;industria;fabrica de ;barrio caicedo;2;9.0;30/04/2018;7800000;microempresarial
358;femenino;servicio;mantenimiento en ;tejelo;3;5.0;3/04/2017;7377000;microempresarial
359;masculino;servicio;peluqueria;manrique central no. 2;1;3.0;4/11/2016;6890000;microempresarial
360;femenino;servicio;productos de belleza;robledo;3;7.0;2017/07/12;7323000;microempresarial
361;femenino;comercio;comidas rapidas;andalucia;2;2.0;12/02/2018;6000000;microempresarial
362;masculino;comercio;fabrica de alimentos;playon de los ;2;2.0;5/04/2018;7800000;microempresarial
363;masculino;industria;fotografia;popular;1;1.0;24/05/2018;7800000;microempresarial
364;masculino;;barberia;villa del socorro;2;2.0;8/08/2017;7000000;microempresarial
365;masculino;comercio;variedades;manrique central no. 2;1;3.0;3/04/2019;8281000;microempresarial
366;femenino;comercio;productos de belleza;andalucia;2;2.0;2017/04/21;7000000;microempresarial
367;femenino;comercio;distribuidora de ;la loma;2;60.0;17/01/2018;19500000;microempresarial
368;femenino;industria;fabrica de productos ;el vergel;2;80.0;21/09/2016;6800000;microempresarial
369;masculino;comercio;variedades;robledo;2;7.0;26/06/2019;1500000;microempresarial
370;femenino;servicio;servicios ;la ladera;3;8.0;7/05/2018;3000000;microempresarial
371;femenino;comercio;comidas rapidas;andalucia;2;2.0;6/10/2017;5000000;microempresarial
372;femenino;comercio;comidas rapidas;cabecera san antonio ;1;80.0;2016/10/26;6894000;microempresarial
373;femenino;comercio;tienda;carpinelo;1;1.0;30/10/2017;1000000;microempresarial
374;femenino;comercio;fabrica de ;cabecera san cristobal;2;60.0;11/08/2017;7000000;microempresarial
375;femenino;comercio;legumbreria;guayabal;3;15.0;22/12/2017;4000000;microempresarial
376;femenino;comercio;tienda;robledo;1;7.0;8/11/2016;2000000;microempresarial
377;masculino;industria;fabrica de ;llanaditas;1;8.0;8/06/2018;7800000;microempresarial
378;femenino;INDUSTRIA;fabrica de ;andalucia;2;2.0;13/07/2017;7000000;microempresarial
379;femenino;industria;fabrica de ;castilla;3;5.0;20/12/2018;7800000;microempresarial
380;masculino;comercio;variedades;lopez de mesa;3;7.0;16/03/2017;7300000;MICROEMPRESARIAL
381;masculino;comercio;panaderia;villa hermosa;2;8.0;13/10/2017;7377000;microempresarial
382;femenino;comercio;peluqueria;castilla;3;5.0;11/08/2017;2500000;microempresarial
383;femenino;comercio;cafe e internet;santa cruz;2;2.0;4/04/2018;7800000;microempresarial
384;masculino;comercio;comidas rapidas;barrio caicedo;2;9.0;29/11/2017;7300000;microempresarial
385;femenino;comercio;tienda;pedregal;1;6.0;26/10/2018;7800000;microempresarial
386;masculino;comercio;variedades;;3;60.0;9/02/2018;6000000;microempresarial
387;femenino;servicio;barberia;aranjuez;3;4.0;4/05/2018;7800000;MICROEMPRESARIAL
388;femenino;servicio;comidas rapidas;;2;7.0;2018/02/21;1500000;microempresarial
389;femenino;servicio;comidas rapidas;playon de los ;2;2.0;1/04/2019;4000000;microempresarial
390;masculino;comercio;restaurante;manrique oriental;1;3.0;13/07/2017;7370000;microempresarial
391;femenino;comercio;comidas rapidas;20 de julio;02;13.0;26/05/2017;6000000;microempresarial
392;masculino;industria;fabrica de productos ;la milagrosa;3;9.0;29/08/2017;7377000;microempresarial
393;femenino;industria;fabrica de calzado;santo domingo savio ;1;1.0;19/05/2017;7300000;microempresarial
394;masculino;servicio;barberia;centro admtivo;2;10.0;6/05/2019;3000000;microempresarial
395;femenino;comercio;tienda;aguas frias;2;70.0;9/06/2016;6000000;microempresarial
396;femenino;comercio;restaurante;la frontera;2;2.0;1/12/2016;6890000;microempresarial
397;masculino;COMERCIO;variedades;villa hermosa;2;8.0;11/01/2017;6000000;microempresarial
398;masculino;comercio;tienda;manrique oriental;2;3.0;31/10/2018;6500000;microempresarial
399;masculino;comercio;tienda;villa hermosa;03;8.0;10/02/2017;1500000;MICROEMPRESARIAL
400;femenino;comercio;variedades;santa cruz;2;2.0;13/06/2017;4000000;microempresarial
401;femenino;comercio;fabrica de productos ;miravalle;3;16.0;7/06/2018;6000000;microempresarial
402;femenino;comercio;miscelanea;campo-valdes-no.-1;3;4.0;10/01/2017;3000000;microempresarial
403;masculino;comercio;restaurante;enciso;1;8.0;19/10/2016;4000000;microempresarial
404;masculino;industria;fabrica de ;buenos aires;2;9.0;11/07/2018;7800000;microempresarial
405;femenino;industria;fabrica de ;manrique central no. 1;2;4.0;3/11/2016;6890000;microempresarial
406;femenino;industria;fabrica de ;granizal;2;1.0;21/07/2017;$ 1,500,000.00;microempresarial
407;femenino;comercio;variedades;santa cruz;2;2.0;3/05/2018;7800000;microempresarial
408;femenino;comercio;variedades;santo domingo savio ;1;1.0;23/05/2018;4000000;microempresarial
409;femenino;comercio;almacen de ropa en ;campo valdes no. 1;3;4.0;21/03/2019;8000000;microempresarial
410;masculino;servicio;cafe e internet;san javier no.1;2;13.0;8/05/2017;7000000;microempresarial
411;femenino;comercio;almacen de ropa en ;boyaca;3;5.0;7/03/2016;$ 5,000,000.00;microempresarial
412;femenino;servicio;cafeteria;kennedy;1;6.0;2018/01/03;$ 5,000,000.00;microempresarial
413;masculino;servicio;mantenimiento en ;manrique oriental;2;3.0;17/05/2018;7000000;microempresarial
414;femenino;comercio;montallantas;popular;1;1.0;26/04/2017;7377000;microempresarial
415;femenino;servicio;peluqueria;cabecera san antonio ;2;80.0;6/03/2017;7370000;microempresarial
416;masculino;servicio;mantenimiento en ;belencito;2;13.0;30/08/2017;7300000;microempresarial
417;masculino;servicio;recreativo-educativo;loreto;3;9.0;31/08/2017;6;microempresarial
418;masculino;industria;fabrica de ;andalucia;2;2.0;23/05/2018;7800000;microempresarial
419;femenino;servicio;cafe e internet;belen;3;16.0;2018/05/25;7800000;microempresarial
420;femenino;comercio;taller de mecanica;san pablo;1;1.0;20/03/2018;7800000;microempresarial
421;femenino;servicio;cafe e internet;san jose de la cima no. ;2;;28/02/2018;5000000;microempresarial
422;masculino;comercio;almacen de ropa en ;san diego;02;10.0;3/04/2018;4000000;microempresarial
423;masculino;comercio;comidas rapidas;campo valdes no. 1;2;4.0;17/05/2018;2000000;microempresarial
424;femenino;comercio;fabrica de muebles;alfonso lopez;2;5.0;8/05/2018;2350000;microempresarial
425;masculino;comercio;distribuidora de ;santa lucia;2;12.0;16/03/2018;7000000;microempresarial
426;masculino;comercio;variedades;moravia;1;4.0;9/05/2019;2700000;microempresarial
427;femenino;servicio;papeleria;granizal;2;1.0;2/03/2017;6000000;microempresarial
428;femenino;servicio;peluqueria;cabecera san cristobal;2;60.0;2017/08/18;4000000;microempresarial
429;femenino;comercio;miscelanea;altamira;3;7.0;6/03/2018;7800000;microempresarial
430;femenino;COMERCIO;fabrica de ;BUENOS AIRES;3;9.0;13/02/2018;7800000;microempresarial
431;masculino;industria;fabrica de ;20 de julio;1;13.0;2016/11/22;5000000;microempresarial
432;masculino;servicio;barberia;campo valdes no. 1;3;4.0;30/11/2016;6890000;microempresarial
433;femenino;comercio;comidas rapidas;ROBLEDO;2;7.0;24/08/2018;3750000;microempresarial
434;femenino;comercio;variedades;cabecera san cristobal;2;60.0;2016/04/18;6500000;microempresarial
435;masculino;comercio;comidas rapidas;barrio caicedo;1;9.0;3/10/2018;7500000;microempresarial
436;femenino;comercio;distribuidora de ;cabecera san cristobal;2;60.0;17/08/2017;4000000;microempresarial
437;femenino;comercio;miscelanea;campo valdes no. 2;3;3.0;5/04/2019;7800000;microempresarial
438;FEMENINO;comercio;variedades;cabecera san antonio ;3;80.0;20/01/2017;7377000;microempresarial
439;femenino;industria;fabrica de ;la milagrosa;2;9.0;15/02/2016;2500000;microempresarial
440;femenino;comercio;restaurante;barrio caicedo;1;9.0;30/11/2018;7800000;microempresarial
441;femenino;servicio;peluqueria;villa niza;2;2.0;25/08/2017;1500000;microempresarial
442;masculino;servicio;taller de mecanica;pedregal;3;6.0;14/02/2017;5000000;MICROEMPRESARIAL
443;femenino;industria;fabrica de alimentos;manrique central no. 1;2;4.0;4/07/2018;6000000;microempresarial
444;masculino;comercio;deposito de ;popular;2;1.0;11/10/2018;7500000;microempresarial
445;femenino;comercio;almacen-de-ropa-en-;campo valdes no. 1;3;4.0;15/08/2017;15000000;microempresarial
446;masculino;comercio;miscelanea;san martin de porres;1;6.0;8/05/2018;$ 7,500,000.00;microempresarial
447;femenino;INDUSTRIA;fabrica de ;la francia;2;2.0;6/01/2017;5000000;microempresarial
448;masculino;industria;cerrajeria;barrio caicedo;1;9.0;10/05/2017;4000000;microempresarial
449;femenino;comercio;tienda;moravia;2;4.0;6/08/2018;7000000;microempresarial
450;masculino;comercio;charcuteria;la milagrosa;3;60.0;24/03/2017;7370000;microempresarial
451;masculino;servicio;taller de electronica;robledo;2;7.0;26/07/2017;7000000;microempresarial
452;masculino;agropecuaria;almacen de ropa en ;cabecera san cristobal;2;60.0;24/10/2017;6000000;microempresarial
453;femenino;comercio;tienda;doce de octubre no.;2;;9/02/2016;5000000;microempresarial
454;femenino;comercio;tienda;popular;2;1.0;15/05/2019;8200000;microempresarial
455;masculino;agropecuaria;fabrica de alimentos;cabecera san antonio ;2;80.0;14/09/2018;17000000;microempresarial
456;femenino;agropecuaria;fabrica de ;pedregal;3;6.0;27/01/2017;7377000;microempresarial
457;masculino;industria;cerrajeria;la floresta;1;12.0;31/08/2018;7000000;microempresarial
458;femenino;comercio;comidas rapidas;cristo rey;3;15.0;5/03/2018;5000000;microempresarial
459;femenino;servicio;fabrica de ;enciso;2;8.0;2016/11/16;6000000;microempresarial
460;femenino;comercio;tienda;robledo;3;7.0;19/05/2017;7377000;microempresarial
461;masculino;industria;carpinteria;manrique oriental;2;3.0;29/08/2017;7000000;microempresarial
462;masculino;comercio;bares;belen;03;16.0;2016/10/12;5000000;microempresarial
463;femenino;comercio;variedades;popular;2;1.0;11/04/2018;5000000;microempresarial
464;femenino;;tienda;enciso;2;8.0;3/05/2017;7377000;microempresarial
465;masculino;servicio;tienda naturista;castilla;3;5.0;13/11/2018;7800000;microempresarial
466;masculino;industria;ebanistaria;belen;2;16.0;24/07/2017;1500000;microempresarial
467;masculino;servicio;mantenimiento en ;manrique oriental;2;3.0;6/08/2018;7000000;microempresarial
468;femenino;comercio;comidas rapidas;guayabal;3;15.0;2019/01/22;$ 8,200,000.00;microempresarial
469;masculino;comercio;distribuidora de ;moravia;2;4.0;16/05/2018;7800000;microempresarial
470;femenino;servicio;peluqueria;robledo;2;7.0;16/05/2017;7300000;microempresarial
471;femenino;industria;fabrica de ;pedregal;3;6.0;1/11/2016;6890000;microempresarial
472;femenino;COMERCIO;variedades;aranjuez;2;4.0;13/03/2018;1200000;microempresarial
473;femenino;comercio;productos de belleza;robledo;3;7.0;2/03/2017;4000000;microempresarial
474;masculino;comercio;comidas rapidas;santa lucia;3;12.0;6/09/2017;5000000;microempresarial
475;masculino;comercio;variedades;alejandro echavarria;3;9.0;8/06/2018;7800000;microempresarial
476;femenino;comercio;tienda de helados;robledo;1;7.0;15/02/2017;$ 7,300,000.00;microempresarial
477;masculino;industria;fabrica de ;villatina;1;8.0;16/10/2018;7800000;microempresarial
478;femenino;industria;fabrica de ;jardin botanico;1;4.0;31/05/2018;5000000;microempresarial
479;masculino;servicio;variedades;manrique oriental;2;3.0;22/11/2016;6000000;microempresarial
480;femenino;servicio;PRODUCTOS DE BELLEZA;aranjuez;3;4.0;6/06/2017;6000000;microempresarial
481;femenino;comercio;tienda;cabecera san cristobal;1;60.0;5/02/2018;4000000;microempresarial
482;femenino;industria;fabrica de ;robledo;3;7.0;28/08/2017;7377000;microempresarial
483;femenino;servicio;productos de belleza;andalucia;1;2.0;30/10/2018;6000000;microempresarial
484;masculino;comercio;cerrajeria;boston;3;10.0;9/10/2017;7370000;microempresarial
485;femenino;comercio;legumbreria;popular;1;1.0;13/07/2018;5000000;microempresarial
486;femenino;comercio;variedades;la francia;2;2.0;23/05/2017;7000000;microempresarial
487;femenino;comercio;fabrica de alimentos;cabecera san cristobal;2;60.0;17/07/2018;7800000;microempresarial
488;masculino;comercio;variedades;palmitas;2;50.0;3/07/2018;2000000;microempresarial
489;femenino;comercio;almacen de ropa en ;belen;2;16.0;13/03/2019;$ 5,000,000.00;microempresarial
490;femenino;comercio;almacen de ropa en ;guayabal;3;15.0;17/07/2017;7300000;microempresarial
491;femenino;agropecuaria;criadero de animales ;santa elena central;2;90.0;3/05/2017;10000000;microempresarial
492;femenino;industria;fabrica de ;enciso;2;8.0;19/08/2016;6890000;microempresarial
493;femenino;servicio;tienda;suburbano barro ;2;90.0;26/07/2017;7370000;microempresarial
494;masculino;comercio;miscelanea;villa hermosa;1;8.0;1/09/2016;2000000;microempresarial
